epc,ean,item_cd,category,fixture,store_id
30396062C38ECB80001CF4FC,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB8000677AB8,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB800057DAFA,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB800038510D,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB8000089D55,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB80002FDB7F,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB8000870309,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB80004C12CD,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB80007C7EA5,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB800085A687,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C38ECB8000523C68,3608439326547,4052747,apparel,GF-R1-U1,dec-kr-seoul
30396062C3A0B44000485723,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B440007A70F1,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B440001B64C5,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B4400076C11B,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B440001B67C3,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B4400083EAE5,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B4400055E73E,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B44000347B6D,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B4400028C48E,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396062C3A0B44000103942,3608439509933,2191614,apparel,GF-R1-U2,dec-kr-seoul
30396061C04CD3C0000ED380,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C04CD3C000204414,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C04CD3C0008CDF51,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C04CD3C00011B09F,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C04CD3C0004A0320,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C04CD3C0005A0301,3608390786718,5083871,footwear,PW-01,dec-kr-seoul
30396061C1940300003E9285,3608394137080,5792586,footwear,PW-02,dec-kr-seoul
30396061C1940300004BFAEB,3608394137080,5792586,footwear,PW-02,dec-kr-seoul
30396061C1940300007728CE,3608394137080,5792586,footwear,PW-02,dec-kr-seoul
30396061C194030000748BC7,3608394137080,5792586,footwear,PW-02,dec-kr-seoul
30396061C1940300008D9C67,3608394137080,5792586,footwear,PW-02,dec-kr-seoul
30396061C153B0400023A28F,3608393478412,5668969,footwear,PW-03,dec-kr-seoul
30396061C153B04000110DB2,3608393478412,5668969,footwear,PW-03,dec-kr-seoul
30396061C153B040003D278E,3608393478412,5668969,footwear,PW-03,dec-kr-seoul
30396061C153B0400097450E,3608393478412,5668969,footwear,PW-03,dec-kr-seoul
30396061C153B040006D6064,3608393478412,5668969,footwear,PW-03,dec-kr-seoul
30396062C38D800000526529,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D800000281FA2,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D80000001C8AB,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D80000092057E,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D800000553B47,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D80000040F2DB,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D800000202BE6,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D8000007F5589,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30396062C38D80000040F610,3608439313288,4075779,footwear,PW-04,dec-kr-seoul
30395DFA82C67B4000900128,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40002F5E51,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400048A375,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400040C5A6,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400038BF77,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40005CA4D7,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B4000466D2E,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40000B3652,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40005E9AAE,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40005555CD,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40000F61D1,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40003C4946,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40005EFA2C,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400043FE1B,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40007A36C3,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B40005D2E6F,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400076478F,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B4000498384,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30395DFA82C67B400039A72E,3583787275337,4724865,apparel,GF-R1-U3,dec-kr-seoul
30396061C1312700008BC9A1,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C131270000008D77,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C13127000000C6EF,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C1312700005E835B,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C1312700007CFEFA,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C13127000049EF5A,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C13127000026679C,3608393124760,5395712,bag_pack,PE-01,dec-kr-seoul
30396061C054030000197CC3,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300008EF118,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C05403000076A430,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000955782,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300006D4009,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300003A9296,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000589068,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000054DD4,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000464670,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000070CF6,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C054030000911C5D,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300007E7CC6,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C05403000056F69A,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300005CB43B,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C0540300007EC133,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396061C05403000075D53E,3608390860289,5075734,apparel,GF-R1-U4,dec-kr-seoul
30396062C3942180003472F9,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C3942180003869BA,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C3942180002CDDC1,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800004BE51,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C3942180003B7AAC,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800005B247,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800034D654,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800040B922,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C394218000172228,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800043988A,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800057C66B,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C394218000891CA0,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C3942180002FA4C2,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800085B495,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C3942180008B64B0,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800021102F,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C394218000388B2F,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C394218000451291,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396062C39421800038BD5B,3608439381188,2647008,apparel,GF-R1-U5,dec-kr-seoul
30396061C14381C000968BE6,3608393312716,5639105,outdoor,GF-R1-U1,dec-kr-seoul
30396061C14381C0007AC115,3608393312716,5639105,outdoor,GF-R1-U1,dec-kr-seoul
30396061C1ADE34000005581,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE340002A3DD2,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE340004C7B03,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE3400039F377,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE340003F0732,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE340004C7291,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1ADE340001F351C,3608394402058,5683257,footwear,PW-05,dec-kr-seoul
30396061C1A9240000743EF5,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C1A9240000579A10,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C1A924000085418D,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C1A9240000758330,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C1A92400005757A5,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C1A92400000EE903,3608394353442,5815553,footwear,PE-01,dec-kr-seoul
30396061C0252C00001D27F2,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C00007903F8,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C00003A064C,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C00008E6B47,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C000052A6B4,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C00003210F3,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C000080A0A4,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
30396061C0252C000006D1B5,3608390380640,4883184,apparel,GF-R2-U1,dec-kr-seoul
